#GENE	DISEASE	TYPE	ID	INH
FGFR2	Scaphocephaly, maxillary retrusion, and mental retardation	disease	609579 	
FGFR2	Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis	disease	207410 	AD
FGFR2	Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis	disease	207410 	AD
FGFR2	Jackson-Weiss syndrome	disease	123150 	AD
FGFR2	Gastric cancer, somatic	disease	613659 	
FGFR2	Craniofacial-skeletal-dermatologic dysplasia	disease	101600 	AD
FGFR2	Apert syndrome	disease	101200 	AD
FGFR2	Pfeiffer syndrome	disease	101600 	AD
FGFR2	Craniosynostosis	disease	nonspecific 	
FGFR2	Beare-Stevenson cutis gyrata syndrome	disease	123790 	AD
FGFR2	Crouzon syndrome	disease	123500 	AD
FGFR2	Saethre-Chotzen syndrome	disease	101400 	AD
ARMS2	Macular degeneration, age-related, 8	susceptibility	613778 	
HTRA1	Macular degeneration, age-related, neovascular type	susceptibility	610149 	
HTRA1	Macular degeneration, age-related, 7	susceptibility	610149 	
HTRA1	CARASIL syndrome	disease	600142 	AR
HTRA1	Cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2	disease	616779 	AD
IKZF5	Thrombocytopenia, autosomal dominant, 7	disease	619130 	
ACADSB	2-methylbutyrylglycinuria	disease	610006 	AR
OAT	Gyrate atrophy of choroid and retina with or without ornithinemia	disease	258870 	AR
MMP21	Heterotaxy, visceral, 7, autosomal	disease	616749 	AR
UROS	Porphyria, congenital erythropoietic	disease	263700 	AR
EBF3	Hypotonia, ataxia, and delayed development syndrome	disease	617330 	AD
NKX6-2	Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy	disease	617560 	AR
TUBGCP2	Pachygyria, microcephaly, developmental delay, and dysmorphic facies, with or without seizures	disease	618737 	AR
ECHS1	Mitochondrial short-chain enoyl-CoA hydratase 1 deficiency	disease	616277 	AR
SYCE1	Spermatogenic failure 15	provisional	616950 	AR
SYCE1	Premature ovarian failure 12	provisional	616947 	AR
IFITM5	Osteogenesis imperfecta, type V	disease	610967 	AD
IFITM3	Influenza, severe, susceptibility to	susceptibility	614680 	
LRRC56	Ciliary dyskinesia, primary, 39	disease	618254 	AR
HRAS	Bladder cancer, somatic	disease	109800 	
HRAS	Thyroid carcinoma, follicular, somatic	disease	188470 	
HRAS	Congenital myopathy with excess of muscle spindles	disease	218040 	AD
HRAS	Nevus sebaceous or woolly hair nevus, somatic	disease	162900 	
HRAS	Schimmelpenning-Feuerstein-Mims syndrome, somatic mosaic	disease	163200 	
HRAS	Spitz nevus or nevus spilus, somatic	disease	137550 	
HRAS	Costello syndrome	disease	218040 	AD
IRF7	Immunodeficiency 39	provisional	616345 	AR
DRD4	Attention deficit-hyperactivity disorder	susceptibility	143465 	AD
DRD4	Attention deficit-hyperactivity disorder	susceptibility	143465 	AD
DEAF1	Vulto-van Silfout-de Vries syndrome	disease	615828 	AD
DEAF1	Neurodevelopmental disorder with hypotonia, impaired expressive language, and with or without seizures	disease	617171 	AR
EPS8L2	Deafness autosomal recessive 106	disease	617637 	AR
TALDO1	Transaldolase deficiency	disease	606003 	AR
SLC25A22	Developmental and epileptic encephalopathy 3	disease	609304 	AR
PNPLA2	Neutral lipid storage disease with myopathy	disease	610717 	AR
CD151	Blood group, Raph	non-disease	179620 	
CD151	Epidermolysis bullosa simplex 7, with nephropathy and deafness	disease	609057 	
MUC5B	Pulmonary fibrosis, idiopathic, susceptibility to	susceptibility	178500 	AD
CTSD	Ceroid lipofuscinosis, neuronal, 10	disease	610127 	AR
TNNI2	Arthrogryposis, distal, type 2B1	disease	601680 	AD
TNNT3	Arthrogryposis, distal, type 2B2	disease	618435 	AD
IGF2	Silver-Russell syndrome 3	disease	616489 	AD
INS	Diabetes mellitus, insulin-dependent, 2	disease	125852 	AD
INS	Maturity-onset diabetes of the young, type 10	disease	613370 	AD
INS	Hyperproinsulinemia	disease	616214 	AD
INS	Diabetes mellitus, permanent neonatal 4	disease	618858 	AR;AD
TH	Segawa syndrome, recessive	disease	605407 	AR
CD81	Immunodeficiency, common variable, 6	disease	613496 	AR
KCNQ1	Short QT syndrome 2	disease	609621 	AD
KCNQ1	Atrial fibrillation, familial, 3	disease	607554 	AD
KCNQ1	Long QT syndrome 1	disease	192500 	AD
KCNQ1	Long QT syndrome 1, acquired, susceptibility to	susceptibility	192500 	AD
KCNQ1	Jervell and Lange-Nielsen syndrome	disease	220400 	AR
KCNQ1OT1	Beckwith-Wiedemann syndrome	disease	130650 	AD
CDKN1C	IMAGE syndrome	disease	614732 	AD
CDKN1C	Beckwith-Wiedemann syndrome	disease	130650 	AD
SLC22A18	Breast cancer, somatic	disease	114480 	
SLC22A18	Lung cancer, somatic	disease	211980 	
SLC22A18	Rhabdomyosarcoma, somatic	disease	268210 	
CARS1	Microcephaly, developmental delay, and brittle hair syndrome	disease	618891 	AR
PGAP2	Hyperphosphatasia with mental retardation syndrome 3	disease	614207 	AR
STIM1	Myopathy, tubular aggregate, 1	disease	160565 	AD
STIM1	Stormorken syndrome	disease	185070 	AD
STIM1	Immunodeficiency 10	disease	612783 	AR
HBB	Methemoglobinemia, beta type	disease	617971 	AD
HBB	Thalassemia-beta, dominant inclusion-body	disease	603902 	AD
HBB	Sickle cell anemia	disease	603903 	AR
HBB	Thalassemia, beta	disease	613985 	
HBB	Delta-beta thalassemia	disease	141749 	AD
HBB	Malaria, resistance to	susceptibility	611162 	
HBB	Hereditary persistence of fetal hemoglobin	disease	141749 	AD
HBB	Heinz body anemia	disease	140700 	AD
HBB	Erythrocytosis 6	disease	617980 	AD
HBD	Erythrocytosis 6	disease	617980 	AD
HBD	Thalassemia	disease	delta- 	
HBG1	Fetal hemoglobin quantitative trait locus 1	disease	141749 	AD
HBG2	Fetal hemoglobin quantitative trait locus 1	disease	141749 	AD
HBG2	Cyanosis, transient neonatal	disease	613977 	AD
SMPD1	Niemann-Pick disease, type B	disease	607616 	AR
SMPD1	Niemann-Pick disease, type A	disease	257200 	AR
DNHD1	Spermatogenic failure 65	disease	619712 	AR
TPP1	Ceroid lipofuscinosis, neuronal, 2	disease	204500 	AR
TPP1	Spinocerebellar ataxia, autosomal recessive 7	disease	609270 	AR
DCHS1	Mitral valve prolapse 2	disease	607829 	AD
DCHS1	Van Maldergem syndrome 1	disease	601390 	AR
EIF3F	Intellectual developmental disorder, autosomal recessive 67	disease	618295 	AR
TUB	Retinal dystrophy and obesity	provisional	616188 	AR
LMO1	Leukemia, T-cell acute lymphoblastic	disease	186921 	
DENND5A	Developmental and epileptic encephalopathy 49	disease	617281 	AR
SBF2	Charcot-Marie-Tooth disease, type 4B2	disease	604563 	AR
AMPD3	AMP deaminase deficiency, erythrocytic	non-disease	612874 	AR
TEAD1	Sveinsson chorioretinal atrophy	disease	108985 	AD
PTH	Hypoparathyroidism, familial isolated 1	disease	146200 	AR;AD
FAR1	Peroxisomal fatty acyl-CoA reductase 1 disorder	disease	616154 	AR
FAR1	Cataracts, spastic paraparesis, and speech delay	disease	619338 	AD
RRAS2	Cataracts, spastic paraparesis, and speech delay	disease	619338 	AD
RRAS2	Noonan syndrome 12	disease	618624 	AD
COPB1	Baralle-Macken syndrome	disease	619255 	AR
CYP2R1	Rickets due to defect in vitamin D 25-hydroxylation deficiency	disease	600081 	AR
SOX6	Tolchin-Le Caignec syndrome	disease	618971 	AD
PIK3C2A	Oculoskeletodental syndrome	disease	618440 	AR
KCNJ11	Diabetes, permanent neonatal 2, with or without neurologic features	disease	618856 	AD
KCNJ11	Diabetes mellitus, type 2, susceptibility to	susceptibility	125853 	AD
KCNJ11	Maturity-onset diabetes of the young, type 13	disease	616329 	AD
KCNJ11	Diabetes mellitus, transient neonatal 3	disease	610582 	AD
KCNJ11	Hyperinsulinemic hypoglycemia, familial, 2	disease	601820 	AR;AD
ABCC8	Diabetes mellitus, permanent neonatal 3, with or without neurologic features	disease	618857 	AR;AD
ABCC8	Diabetes mellitus, transient neonatal 2	disease	610374 	
ABCC8	Diabetes mellitus, noninsulin-dependent	disease	125853 	AD
ABCC8	Hypoglycemia of infancy, leucine-sensitive	disease	240800 	AD
ABCC8	Hyperinsulinemic hypoglycemia, familial, 1	disease	256450 	AR;AD
USH1C	Usher syndrome, type 1C	disease	276904 	AR
USH1C	Deafness, autosomal recessive 18A	disease	602092 	AR
OTOG	Deafness, autosomal recessive 18B	disease	614945 	AR
MYOD1	Myopathy, congenital, with diaphragmatic defects, respiratory insufficiency, and dysmorphic facies	disease	618975 	AR
KCNC1	Epilepsy, progressive myoclonic 7	disease	616187 	AD
HPS5	Hermansky-Pudlak syndrome 5	disease	614074 	AR
LDHA	Glycogen storage disease XI	disease	612933 	AR
CSRP3	Cardiomyopathy, dilated, 1M	provisional	607482 	
CSRP3	Cardiomyopathy, hypertrophic, 12	disease	612124 	AD
SLC6A5	Hyperekplexia 3	disease	614618 	AR;AD
ANO5	Muscular dystrophy, limb-girdle, autosomal recessive 12	disease	611307 	AR
ANO5	Miyoshi muscular dystrophy 3	disease	613319 	AR
ANO5	Gnathodiaphyseal dysplasia	disease	166260 	AD
FANCF	Fanconi anemia, complementation group F	disease	603467 	AR
ANO3	Dystonia 24	disease	615034 	AD
LGR4	Delayed puberty, self-limited	disease	619613 	AD
LGR4	Bone mineral density, low, susceptibility to	susceptibility	615311 	
KCNA4	Microcephaly, cataracts, impaired intellectual development, and dystonia with abnormal striatum	disease	618284 	AR
FSHB	Hypogonadotropic hypogonadism 24 without anosmia	disease	229070 	AR
ELP4	Aniridia 2	provisional	617141 	AD
PAX6	Optic nerve hypoplasia	disease	165550 	AD
PAX6	Cataract with late-onset corneal dystrophy	disease	106210 	AD
PAX6	Coloboma, ocular	provisional	120200 	AD
PAX6	Coloboma of optic nerve	provisional	120430 	AD
PAX6	Aniridia	disease	106210 	AD
PAX6	Anterior segment dysgenesis 5, multiple subtypes	disease	604229 	AD
PAX6	Morning glory disc anomaly	provisional	120430 	AD
PAX6	Foveal hypoplasia 1	disease	136520 	AD
PAX6	Keratitis	disease	148190 	AD
WT1	Mesothelioma, somatic	disease	156240 	
WT1	Meacham syndrome	disease	608978 	AD
WT1	Frasier syndrome	disease	136680 	SMU;AD
WT1	Nephrotic syndrome, type 4	disease	256370 	AD
WT1	Denys-Drash syndrome	disease	194080 	SMU;AD
WT1	Wilms tumor, type 1	disease	194070 	SMU;AD
CD59	Hemolytic anemia, CD59-mediated, with or without immune-mediated polyneuropathy	disease	612300 	AR
LMO2	Leukemia, acute T-cell	disease	180385 	
CAT	Acatalasemia	disease	614097 	
PDHX	Lacticacidemia due to PDX1 deficiency	disease	245349 	AR
CD44	Blood group, Indian system	non-disease	609027 	
SLC1A2	Developmental and epileptic encephalopathy 41	disease	617105 	AD
TRIM44	Aniridia 3	provisional	617142 	AD
RAG1	Omenn syndrome	disease	603554 	AR
RAG1	Severe combined immunodeficiency, B cell-negative	disease	601457 	AR
RAG1	Combined cellular and humoral immune defects with granulomas	disease	233650 	AR
RAG1	Alpha/beta T-cell lymphopenia with gamma/delta T-cell expansion, severe cytomegalovirus infection, and autoimmunity	disease	609889 	
RAG2	Severe combined immunodeficiency, B cell-negative	disease	601457 	AR
RAG2	Combined cellular and humoral immune defects with granulomas	disease	233650 	AR
RAG2	Omenn syndrome	disease	603554 	AR
EXT2	Seizures, scoliosis, and macrocephaly syndrome	disease	616682 	AR
EXT2	Exostoses, multiple, type 2	disease	133701 	AD
ALX4	Parietal foramina 2	disease	609597 	AD
ALX4	Craniosynostosis 5, susceptibility to	susceptibility	615529 	AD
ALX4	Frontonasal dysplasia 2	disease	613451 	AR
SLC35C1	Congenital disorder of glycosylation, type IIc	disease	266265 	AR
MAPK8IP1	Diabetes mellitus, noninsulin-dependent	susceptibility	125853 	AD
PEX16	Peroxisome biogenesis disorder 8B	disease	614877 	AR
PEX16	Peroxisome biogenesis disorder 8A (Zellweger)	disease	614876 	AR
PHF21A	Intellectual developmental disorder with behavioral abnormalities and craniofacial dysmorphism with or without seizures	disease	618725 	AD
CREB3L1	Osteogenesis imperfecta, type XVI	disease	616229 	AR
ZNF408	Retinitis pigmentosa 72	disease	616469 	AR
ZNF408	Exudative vitreoretinopathy 6	provisional	616468 	AD
F2	Hypoprothrombinemia	disease	613679 	AR
F2	Pregnancy loss, recurrent, susceptibility to, 2	susceptibility	614390 	AD
F2	Dysprothrombinemia	disease	613679 	AR
F2	Stroke, ischemic, susceptibility to	susceptibility	601367 	MF
F2	Thrombophilia due to thrombin defect	disease	188050 	AD
LRP4	Myasthenic syndrome, congenital, 17	provisional	616304 	AR
LRP4	Sclerosteosis 2	disease	614305 	AR;AD
LRP4	Cenani-Lenz syndactyly syndrome	disease	212780 	AR
DDB2	Xeroderma pigmentosum, group E, DDB-negative subtype	disease	278740 	AR
ACP2	Lysosomal acid phosphatase deficiency	provisional	200950 	AR
MADD	Neurodevelopmental disorder with dysmorphic facies, impaired speech and hypotonia	disease	619005 	AR
MADD	DEEAH syndrome	disease	619004 	AR
MYBPC3	Cardiomyopathy, hypertrophic, 4	disease	115197 	AR;AD
MYBPC3	Cardiomyopathy, dilated, 1MM	disease	615396 	AD
MYBPC3	Left ventricular noncompaction 10	disease	615396 	AD
SPI1	Agammaglobulinemia 10, autosomal dominant	disease	619707 	
SLC39A13	Ehlers-Danlos syndrome, spondylodysplastic type, 3	disease	612350 	AR
PSMC3	Deafness, cataract, impaired intellectual development, and polyneuropathy	provisional	619354 	AR
RAPSN	Fetal akinesia deformation sequence 2	disease	618388 	AR
RAPSN	Myasthenic syndrome, congenital, 11, associated with acetylcholine receptor deficiency	disease	616326 	AR
NDUFS3	Mitochondrial complex I deficiency, nuclear type 8	disease	618230 	AR
NUP160	Nephrotic syndrome, type 19	provisional	618178 	AR
PTPRJ	Colon cancer, somatic	disease	114500 	
SERPING1	Angioedema, hereditary, 1 and 2	disease	106100 	AR;AD
SERPING1	Complement component 4, partial deficiency of	disease	120790 	AD
CLP1	Pontocerebellar hypoplasia, type 10	disease	615803 	AR
TMX2	Neurodevelopmental disorder with microcephaly, cortical malformations, and spasticity	disease	618730 	AR
CTNND1	Blepharocheilodontic syndrome 2	disease	617681 	AD
FAM111B	Poikiloderma, hereditary fibrosing, with tendon contractures, myopathy, and pulmonary fibrosis	disease	615704 	AD
FAM111A	Kenny-Caffey syndrome, type 2	disease	127000 	AD
FAM111A	Gracile bone dysplasia	disease	602361 	AD
MPEG1	Immunodeficiency 77	disease	619223 	AD
STX3	Retinal dystrophy and microvillus inclusion disease	disease	619446 	AR
STX3	Diarrhea 12, with microvillus atrophy	disease	619445 	AR
CBLIF	Intrinsic factor deficiency	disease	261000 	AR
MS4A2	Atopy, susceptibility to	susceptibility	147050 	AD
MS4A1	Immunodeficiency, common variable, 5	provisional	613495 	AR
ZP1	Oocyte maturation defect 1	disease	615774 	AR
DDB1	White-Kernohan syndrome	disease	619426 	AD
TKFC	Triokinase and FMN cyclase deficiency syndrome	disease	618805 	AR
TMEM138	Joubert syndrome 16	disease	614465 	AR
TMEM216	Joubert syndrome 2	disease	608091 	AR
TMEM216	Meckel syndrome 2	disease	603194 	AR
SDHAF2	Paragangliomas 2	disease	601650 	AD
MYRF	Encephalitis/encephalopathy, mild, with reversible myelin vacuolization	disease	618113 	AD
MYRF	Cardiac-urogenital syndrome	disease	618280 	AD
BEST1	Macular dystrophy, vitelliform, 2	disease	153700 	AD
BEST1	Microcornea, rod-cone dystrophy, cataract, and posterior staphyloma 2	provisional	193220 	AD
BEST1	Retinitis pigmentosa-50	disease	613194 	
BEST1	Retinitis pigmentosa, concentric	disease	613194 	
BEST1	Vitreoretinochoroidopathy	disease	193220 	AD
BEST1	Bestrophinopathy, autosomal recessive	disease	611809 	
FTH1	Hemochromatosis, type 5	provisional	615517 	AD
ROM1	Retinitis pigmentosa 7, digenic form	disease	608133 	AR;AD;DD
B3GAT3	Multiple joint dislocations, short stature, craniofacial dysmorphism, with or without congenital heart defects	disease	245600 	AR
GANAB	Polycystic kidney disease 3	disease	600666 	AD
UQCC3	Mitochondrial complex III deficiency, nuclear type 9	provisional	616111 	AR
BSCL2	Lipodystrophy, congenital generalized, type 2	disease	269700 	AR
BSCL2	Neuropathy, distal hereditary motor, type VC	disease	619112 	AD
BSCL2	Silver spastic paraplegia syndrome	disease	270685 	AD
BSCL2	Encephalopathy, progressive, with or without lipodystrophy	disease	615924 	AR
ATL3	Neuropathy, hereditary sensory, type IF	disease	615632 	AD
COX8A	Mitochondrial complex IV deficiency, nuclear type 15	provisional	619059 	AR
FERMT3	Leukocyte adhesion deficiency, type III	disease	612840 	AR
PLCB3	Spondylometaphyseal dysplasia with corneal dystrophy	disease	618961 	AR
KCNK4	Facial dysmorphism, hypertrichosis, epilepsy, intellectual/developmental delay, and gingival overgrowth syndrome	disease	618381 	AD
SLC22A12	Hypouricemia, renal	disease	220150 	AR
RASGRP2	Bleeding disorder, platelet-type, 18	provisional	615888 	AR
PYGM	McArdle disease	disease	232600 	AR
MEN1	Lipoma	disease	somatic 	
MEN1	Angiofibroma	disease	somatic 	
MEN1	Multiple endocrine neoplasia 1	disease	131100 	AD
MEN1	Multiple endocrine neoplasia 1	disease	131100 	AD
MEN1	Adrenal adenoma	disease	somatic 	
MEN1	Parathyroid adenoma	disease	somatic 	
ARL2	Microcornea, rod-cone dystrophy, cataract, and posterior staphyloma 1	provisional	619082 	AD
VPS51	Pontocerebellar hypoplasia, type 13	disease	618606 	AR
CAPN1	Spastic paraplegia 76, autosomal recessive	disease	616907 	AR
DPF2	Coffin-Siris syndrome 7	disease	618027 	AD
SCYL1	Spinocerebellar ataxia, autosomal recessive 21	disease	616719 	AR
LTBP3	Dental anomalies and short stature	disease	601216 	AR
LTBP3	Geleophysic dysplasia 3	disease	617809 	AD
RELA	Mucocutaneous ulceration, chronic	provisional	618287 	AD
KAT5	Neurodevelopmental disorder wtih dysmorphic facies, sleep disturbance, and brain abnormalities	disease	619103 	
RNASEH2C	Aicardi-Goutieres syndrome 3	disease	610329 	AR
EFEMP2	Cutis laxa, autosomal recessive, type IB	disease	614437 	AR
FIBP	Thauvin-Robinet-Faivre syndrome	disease	617107 	AR
BANF1	Nestor-Guillermo progeria syndrome	disease	614008 	AR
CST6	Ectodermal dysplasia 15, hypohidrotic/hair type	provisional	618535 	AR
CATSPER1	Spermatogenic failure 7	disease	612997 	AR
PACS1	Schuurs-Hoeijmakers syndrome	disease	615009 	AD
KLC2	Spastic paraplegia, optic atrophy, and neuropathy	disease	609541 	AR
B4GAT1	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 13	disease	615287 	AR
BBS1	Bardet-Biedl syndrome 1	disease	209900 	AR;DR
ACTN3	Sprinting performance	non-disease	617749 	AR
ACTN3	Alpha-actinin-3 deficiency	non-disease	617749 	AR
CTSF	Ceroid lipofuscinosis, neuronal, 13 (Kufs type), autosomal dominant	disease	615362 	AR
SPTBN2	Spinocerebellar ataxia 5	disease	600224 	AD
SPTBN2	Spinocerebellar ataxia, autosomal recessive 14	disease	615386 	AR
C11orf80	Hydatidiform mole, recurrent, 4	disease	618432 	AR
PC	Pyruvate carboxylase deficiency	disease	266150 	AR
CLCF1	Cold-induced sweating syndrome 2	disease	610313 	AR
CABP4	Cone-rod synaptic disorder, congenital nonprogressive	disease	610427 	AR
AIP	Pituitary adenoma 1, multiple types	disease	102200 	SMU;AD
AIP	Pituitary adenoma predisposition	disease	102200 	SMU;AD
CABP2	Deafness, autosomal recessive 93	disease	614899 	AR
NDUFV1	Mitochondrial complex I deficiency, nuclear type 4	disease	618225 	AR
UNC93B1	Encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 1	susceptibility	610551 	
NDUFS8	Mitochondrial complex I deficiency, nuclear type 2	disease	618222 	AR
TCIRG1	Osteopetrosis, autosomal recessive 1	disease	259700 	AR
KMT5B	Mental retardation, autosomal dominant 51	disease	617788 	AD
